Test Size,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,Decision Tree,0.9615384615384616,0.5625,0.7354355067681901,0.6666666666666666,0.8676470588235294,0.8181818181818182,0.7620192307692308,"[[50  2]
 [ 7  9]]",None,None
0.2,SVM (lib),0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.9117647058823529,0.8571428571428571,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,WSVM,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.9117647058823529,0.8571428571428571,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,ADA_DSTree,0.9230769230769231,0.75,0.8320502943378437,0.75,0.8823529411764706,0.75,0.8365384615384616,"[[48  4]
 [ 4 12]]",None,None
0.2,ADA_SVM,1.0,0.625,0.7905694150420949,0.7692307692307693,0.9117647058823529,1.0,0.8125,"[[52  0]
 [ 6 10]]",None,None
0.2,ADA_WSVM,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8666666666666667,0.8870192307692308,"[[50  2]
 [ 3 13]]","[0.1007462686567164, 0.3339480559397571, 0.36174329582060843, 0.39192964682183185, 0.3851641478155872, 0.6196560668405824, 0.25933462955849507, 0.3488290233689127, 0.5211914662986578, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[1.094480033743163, 0.3451911009199375, 0.28390286368004847, 0.21960411822300469, 0.23384286188883352, -0.2440443312895904, 0.5247148488278143, 0.3120951734333249, -0.04240833765479128, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.8823529411764706,0.7222222222222222,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.2014600317490713, 0.34358426514052853, 0.5026031558206031, 0.49999999999999994, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6885970062290918, 0.3236809677180852, -0.005206358682178621, 1.1102230246251564e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.9117647058823529,0.8571428571428571,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4202728100308329, 0.5003280686584994, 0.5043646165762286, 0.5021827575353708, 0.49985778707191564, 0.5000092462858097, 0.49999939875089244, 0.5000000390964879, 0.49999999745773216, 0.5000000001653122, 0.49999999998925054, 0.5000000000006988, 0.4999999999999548, 0.5000000000000028, 0.4999999999999997, 0.5000000000000001, 0.5, 0.5, 0.5]","[0.8897423070454017, 0.16082679132914968, -0.0006561374111581518, -0.008729454883695162, -0.004365542803315955, 0.00028442586383857537, -1.8492571621435602e-05, 1.2024982151761294e-06, -7.819297587988579e-08, 5.084535655524176e-09, -3.306244168426841e-10, 2.149891375989164e-11, -1.3975487434001e-12, 9.037215420447958e-14, -5.5511151231258135e-15, 5.55111512312578e-16, -2.2204460492503136e-16, 0.0, 0.0, 0.0]"
0.2,ImADA_12_SVM,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.7647058823529411,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.3430167254113659, 0.4909088535538178, 0.501925243914989, 0.49973149923649945, 0.5000373533541057, 0.49999480167488247, 0.5000007233965489, 0.4999998993317944, 0.5000000140090222, 0.49999999805049944, 0.500000000271293, 0.49999999996224687, 0.5000000000052538, 0.4999999999992688, 0.5000000000001018, 0.49999999999998573, 0.500000000000002, 0.4999999999999998, 0.49999999999999994, 0.49999999999999994]","[0.3249396764020346, 0.018184296952968835, -0.0038505068595874967, 0.0005370015786196753, -7.470670835042272e-05, 1.0396650235395487e-05, -1.4467930977639408e-06, 2.013364111964583e-07, -2.8018044336913642e-08, 3.899001106763074e-09, -5.425859764431568e-10, 7.55062678990557e-11, -1.050759479437274e-11, 1.4623857680341176e-12, -2.0361490271629516e-13, 2.853273173286571e-14, -3.996802888650579e-15, 4.440892098500624e-16, 1.1102230246251564e-16, 1.1102230246251564e-16]"
0.2,ImADA1_WSVM,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.8823529411764706,0.7222222222222222,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.2014600317490713, 0.34358426514052853, 0.5020787239663367, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6885970062290918, 0.3236809677180852, -0.004157471885882487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
